,method,iter,train_test,n,p,mse,r2
2888,"MLP W0.3, D1",4,train,750.0,4,1.2031729761143082,0.7981517910954806
2889,"MLP W0.3, D1",4,test,750.0,4,1.200622596720701,0.7716841394626058
2890,"MLP W0.5, D1",4,train,750.0,4,0.7647221813796573,0.8717077214287633
2891,"MLP W0.5, D1",4,test,750.0,4,0.9224787311860579,0.8245772435789132
2892,"MLP W1, D1",4,train,750.0,4,0.636203412664852,0.8932684477671123
2893,"MLP W1, D1",4,test,750.0,4,0.8518112476061519,0.8380156940708722
2894,"MLP W2, D1",4,train,750.0,4,0.5582058697898252,0.9063535690595822
2895,"MLP W2, D1",4,test,750.0,4,0.7720713427367384,0.853179397510368
2896,"MLP W4, D1",4,train,750.0,4,0.5132549901243143,0.9138946747270884
2897,"MLP W4, D1",4,test,750.0,4,0.7412835924877306,0.8590341363028179
2898,ConstantImputedLR,4,train,3750.0,4,0.9245715112633683,0.8383386263007113
2899,ConstantImputedLR,4,test,3750.0,4,0.9311976420963228,0.8412378106400115
2900,ExpandedLR,4,train,3750.0,4,0.6388493938698968,0.8882971524194558
2901,ExpandedLR,4,test,3750.0,4,0.6331683913181667,0.8920495547938512
2902,EMLR,4,train,3750.0,4,1.050014737890379,0.8164048720256274
2903,EMLR,4,test,3750.0,4,1.045056548714242,0.8218257240156281
2904,MICELR,4,train,3750.0,4,1.0373602246827962,0.8186175142752661
2905,MICELR,4,test,3750.0,4,1.0286668926626834,0.8246200370164051
2906,"MLP W0.3, D1",4,train,3750.0,4,0.942800205605793,0.8351513382086155
2907,"MLP W0.3, D1",4,test,3750.0,4,0.9659653985619602,0.8353101698405854
2908,"MLP W0.5, D1",4,train,3750.0,4,0.7189551983181262,0.8742906486167462
2909,"MLP W0.5, D1",4,test,3750.0,4,0.7210974039800843,0.8770583199287781
2910,"MLP W1, D1",4,train,3750.0,4,0.6767630168613745,0.8816679535959445
2911,"MLP W1, D1",4,test,3750.0,4,0.6785757374146846,0.8843079440407559
2912,"MLP W2, D1",4,train,3750.0,4,0.6552157355570299,0.8854354967796897
2913,"MLP W2, D1",4,test,3750.0,4,0.6534979719539228,0.8885835143051348
2914,"MLP W4, D1",4,train,3750.0,4,0.647707693297917,0.8867482783337547
2915,"MLP W4, D1",4,test,3750.0,4,0.6351596893351465,0.8917100534693716
2916,ConstantImputedLR,4,train,7500.0,4,0.9279190739813983,0.8407462075794514
2917,ConstantImputedLR,4,test,7500.0,4,0.9510323105240411,0.8322022043005369
2918,ExpandedLR,4,train,7500.0,4,0.6463886363950141,0.8890637722514187
2919,ExpandedLR,4,test,7500.0,4,0.656007005946461,0.884255741531467
2920,EMLR,4,train,7500.0,4,1.0587781852949074,0.8182875575378672
2921,EMLR,4,test,7500.0,4,0.9241243061271547,0.8369497862433429
2922,MICELR,4,train,7500.0,4,1.0372884180699613,0.8219757314581676
2923,MICELR,4,test,7500.0,4,0.9285911629458675,0.8361616650411599
2924,"MLP W0.3, D1",4,train,7500.0,4,0.9358250011351372,0.8393893555466212
2925,"MLP W0.3, D1",4,test,7500.0,4,0.9629909281099064,0.8300922553026787
2926,"MLP W0.5, D1",4,train,7500.0,4,0.8097927341911103,0.8610196000808527
2927,"MLP W0.5, D1",4,test,7500.0,4,0.8239946869979728,0.8546164093308861
2928,"MLP W1, D1",4,train,7500.0,4,0.6774439033517285,0.8837339227244885
2929,"MLP W1, D1",4,test,7500.0,4,0.6793641287217974,0.880134668385778
2930,"MLP W2, D1",4,train,7500.0,4,0.6621712464515556,0.8863550872202828
2931,"MLP W2, D1",4,test,7500.0,4,0.6727856214119751,0.8812953639934518
2932,"MLP W4, D1",4,train,7500.0,4,0.6480157653235811,0.8887845168078167
2933,"MLP W4, D1",4,test,7500.0,4,0.6618932217042042,0.8832171921381068
2934,ConstantImputedLR,4,train,18750.0,4,0.9257505193599311,0.8380200123078174
2935,ConstantImputedLR,4,test,18750.0,4,0.959202187950956,0.8317318681990207
2936,ExpandedLR,4,train,18750.0,4,0.6498082640065548,0.8863020517894662
2937,ExpandedLR,4,test,18750.0,4,0.6873196485969549,0.8794268876027329
2938,EMLR,4,train,18750.0,4,1.0264736353473838,0.8203963342792637
2939,EMLR,4,test,18750.0,4,1.0530821006594573,0.8152629759013039
2940,MICELR,4,train,18750.0,4,1.0053931609087516,0.8240848172114428
2941,MICELR,4,test,18750.0,4,1.0383391154793427,0.8178492654287777
2942,"MLP W0.3, D1",4,train,18750.0,4,0.9279642536208782,0.8376326718301801
2943,"MLP W0.3, D1",4,test,18750.0,4,0.9608987189262087,0.8314342540970783
2944,"MLP W0.5, D1",4,train,18750.0,4,0.7220791236310796,0.8736567086784757
2945,"MLP W0.5, D1",4,test,18750.0,4,0.7442634040877266,0.8694375240727845
2946,"MLP W1, D1",4,train,18750.0,4,0.6898557015945015,0.879294890235742
2947,"MLP W1, D1",4,test,18750.0,4,0.7181694589992831,0.8740150567833065
2948,"MLP W2, D1",4,train,18750.0,4,0.6581702263997402,0.8848389464093394
2949,"MLP W2, D1",4,test,18750.0,4,0.6923617211118678,0.8785423815693366
2950,"MLP W4, D1",4,train,18750.0,4,0.6517179103823617,0.8859679180353058
2951,"MLP W4, D1",4,test,18750.0,4,0.6916741854914604,0.8786629925686086
2952,ConstantImputedLR,4,train,37500.0,4,0.9282087122753889,0.8377314752919836
2953,ConstantImputedLR,4,test,37500.0,4,0.9284101776555332,0.8390248271099456
2954,ExpandedLR,4,train,37500.0,4,0.6594094874314343,0.8847226886702373
2955,ExpandedLR,4,test,37500.0,4,0.6544593071829826,0.8865246173955944
2956,EMLR,4,train,37500.0,4,1.0415005245921434,0.8179259132421812
2957,EMLR,4,test,37500.0,4,1.0264430624450886,0.8220271024428593
2958,MICELR,4,train,37500.0,4,1.0177561741940238,0.822076876983739
2959,MICELR,4,test,37500.0,4,1.007656502743742,0.8252844662339052
2960,"MLP W0.3, D1",4,train,37500.0,4,0.9335326601458672,0.8368007480157365
2961,"MLP W0.3, D1",4,test,37500.0,4,0.9352569021780887,0.8378376873195007
2962,"MLP W0.5, D1",4,train,37500.0,4,0.72635444863188,0.8730194370771744
2963,"MLP W0.5, D1",4,test,37500.0,4,0.7174488730099652,0.8756029833018435
2964,"MLP W1, D1",4,train,37500.0,4,0.6830361295476047,0.8805923025735618
2965,"MLP W1, D1",4,test,37500.0,4,0.6783742429154139,0.8823780548019957
2966,"MLP W2, D1",4,train,37500.0,4,0.6637390845560219,0.8839657928032887
2967,"MLP W2, D1",4,test,37500.0,4,0.6594584636037604,0.8856578237213034
2968,"MLP W4, D1",4,train,37500.0,4,0.6621905330960162,0.8842365090307129
2969,"MLP W4, D1",4,test,37500.0,4,0.6611843671581801,0.8853585727762461
2970,ConstantImputedLR,4,train,75000.0,4,0.9350507544642077,0.8369317674286901
2971,ConstantImputedLR,4,test,75000.0,4,0.9401777627494594,0.836421006811465
2972,ExpandedLR,4,train,75000.0,4,0.6639425326948467,0.8842117020722514
2973,ExpandedLR,4,test,75000.0,4,0.6659376787284579,0.8841352993776986
2974,EMLR,4,train,75000.0,4,1.0361089574083149,0.8193077160472535
2975,EMLR,4,test,75000.0,4,1.0467535009694324,0.8178781815638594
2976,MICELR,4,train,75000.0,4,1.0228284903303702,0.8216237639021775
2977,MICELR,4,test,75000.0,4,1.0372798559777332,0.8195264755046093
2978,"MLP W0.3, D1",4,train,75000.0,4,0.9372954846520315,0.8365402975725563
2979,"MLP W0.3, D1",4,test,75000.0,4,0.9435951546048524,0.8358264240195884
2980,"MLP W0.5, D1",4,train,75000.0,4,0.8238244539776876,0.856329084792682
2981,"MLP W0.5, D1",4,test,75000.0,4,0.8304303240620154,0.8555156676690167
2982,"MLP W1, D1",4,train,75000.0,4,0.6837244412345715,0.8807618349425161
2983,"MLP W1, D1",4,test,75000.0,4,0.6871594741909612,0.8804429764224552
2984,"MLP W2, D1",4,train,75000.0,4,0.6681198146613074,0.8834832047324326
2985,"MLP W2, D1",4,test,75000.0,4,0.6718572054536543,0.8831053768883297
2986,"MLP W4, D1",4,train,75000.0,4,0.6654511809683804,0.8839486012658381
2987,"MLP W4, D1",4,test,75000.0,4,0.669570104302591,0.8835033034490656
2988,ConstantImputedLR,4,train,750.0,6,1.757918643835424,0.7509466524045134
2989,ConstantImputedLR,4,test,750.0,6,2.11695823774084,0.7437295689500696
2990,ExpandedLR,4,train,750.0,6,2.7234093128097103,0.6141606389996954
2991,ExpandedLR,4,test,750.0,6,6.309691704237045,0.23617415591409974
2992,EMLR,4,train,750.0,6,2.0175244276016846,0.7141669699494303
2993,EMLR,4,test,750.0,6,2.639703991103349,0.6804480751749757
2994,MICELR,4,train,750.0,6,1.734240426224021,0.7543012668981329
2995,MICELR,4,test,750.0,6,2.4842696824582826,0.6992643260420348
2996,"MLP W0.3, D1",4,train,750.0,6,2.342758514247769,0.6680893893313415
2997,"MLP W0.3, D1",4,test,750.0,6,2.62860679949259,0.6817914564598933
2998,"MLP W0.5, D1",4,train,750.0,6,1.596307178863813,0.7738429772726388
2999,"MLP W0.5, D1",4,test,750.0,6,2.0110535080646357,0.7565499686350963
3000,"MLP W1, D1",4,train,750.0,6,1.200860458119644,0.8298679417625275
3001,"MLP W1, D1",4,test,750.0,6,1.7622508693329093,0.7866690131856319
3002,"MLP W2, D1",4,train,750.0,6,1.016195468707388,0.8560303776398008
3003,"MLP W2, D1",4,test,750.0,6,1.9203000445230494,0.7675362171148472
3004,"MLP W4, D1",4,train,750.0,6,0.8436738057792761,0.8804724061919532
3005,"MLP W4, D1",4,test,750.0,6,2.0167036125703084,0.7558659897585498
3006,ConstantImputedLR,4,train,3750.0,6,1.9531984724121523,0.7443624458030692
3007,ConstantImputedLR,4,test,3750.0,6,2.0824311350022917,0.7490070047549754
3008,ExpandedLR,4,train,3750.0,6,1.107513268219635,0.8550469974622352
3009,ExpandedLR,4,test,3750.0,6,2.155153986911739,0.7402418042560439
3010,EMLR,4,train,3750.0,6,2.2641092287771185,0.7036699783179285
3011,EMLR,4,test,3750.0,6,2.29637129162605,0.723221047269218
3012,MICELR,4,train,3750.0,6,1.9945287057003316,0.738953082698699
3013,MICELR,4,test,3750.0,6,2.071598123170231,0.7503126950328202
3014,"MLP W0.3, D1",4,train,3750.0,6,1.9744592443407536,0.7415798039912239
3015,"MLP W0.3, D1",4,test,3750.0,6,2.1451003026213447,0.7414535630944898
3016,"MLP W0.5, D1",4,train,3750.0,6,1.5137507002695405,0.8018780312668911
3017,"MLP W0.5, D1",4,test,3750.0,6,1.6766289168573578,0.797917872681064
3018,"MLP W1, D1",4,train,3750.0,6,1.346969783297545,0.8237065685628416
3019,"MLP W1, D1",4,test,3750.0,6,1.5639316241223435,0.81150114589674
3020,"MLP W2, D1",4,train,3750.0,6,1.2198304537613134,0.8403467552637565
3021,"MLP W2, D1",4,test,3750.0,6,1.5215741948084545,0.8166064374358818
3022,"MLP W4, D1",4,train,3750.0,6,1.153300400106722,0.8490543087648844
3023,"MLP W4, D1",4,test,3750.0,6,1.4209136381238208,0.8287389368979973
3024,ConstantImputedLR,4,train,7500.0,6,1.9598846834553347,0.7481994470487008
3025,ConstantImputedLR,4,test,7500.0,6,2.1130179823807493,0.7202894486210811
3026,ExpandedLR,4,train,7500.0,6,1.1771837372809146,0.8487586956136511
3027,ExpandedLR,4,test,7500.0,6,1.4985713804728564,0.8016267582160123
3028,EMLR,4,train,7500.0,6,2.284237900224919,0.7065274445969427
3029,EMLR,4,test,7500.0,6,2.327670030286367,0.6918749045069574
3030,MICELR,4,train,7500.0,6,2.015817001506622,0.7410134178235874
3031,MICELR,4,test,7500.0,6,2.0702024239110974,0.7259571540391151
3032,"MLP W0.3, D1",4,train,7500.0,6,1.9732337781865341,0.746484392350284
3033,"MLP W0.3, D1",4,test,7500.0,6,2.1286759263332837,0.7182167298023377
3034,"MLP W0.5, D1",4,train,7500.0,6,1.6774912652098306,0.7844805708639357
3035,"MLP W0.5, D1",4,test,7500.0,6,1.8832929149511983,0.7506992822391939
3036,"MLP W1, D1",4,train,7500.0,6,1.352546169568224,0.8262286162729726
3037,"MLP W1, D1",4,test,7500.0,6,1.5322569405917965,0.7971676354480364
3038,"MLP W2, D1",4,train,7500.0,6,1.2667047051632987,0.8372572897381898
3039,"MLP W2, D1",4,test,7500.0,6,1.4841556313392499,0.8035350416155497
3040,"MLP W4, D1",4,train,7500.0,6,1.219146751312925,0.8433674038575798
3041,"MLP W4, D1",4,test,7500.0,6,1.459434251140111,0.8068075319322473
3042,ConstantImputedLR,4,train,18750.0,6,1.9834477168723474,0.7384986324069965
3043,ConstantImputedLR,4,test,18750.0,6,1.9889120153884499,0.7439411010891834
3044,ExpandedLR,4,train,18750.0,6,1.245358569562756,0.8358096529018382
3045,ExpandedLR,4,test,18750.0,6,1.3047050280844574,0.832028098623828
3046,EMLR,4,train,18750.0,6,2.3130347238153424,0.6950452797810021
3047,EMLR,4,test,18750.0,6,2.268585484754367,0.7079350434725934
3048,MICELR,4,train,18750.0,6,2.039824202931663,0.7310658535748698
3049,MICELR,4,test,18750.0,6,2.012282325884678,0.7409323325129127
3050,"MLP W0.3, D1",4,train,18750.0,6,1.998537049151184,0.7365092272951728
3051,"MLP W0.3, D1",4,test,18750.0,6,2.004561940358109,0.7419262796567808
3052,"MLP W0.5, D1",4,train,18750.0,6,1.643908902479226,0.7832640494933207
3053,"MLP W0.5, D1",4,test,18750.0,6,1.643982986204449,0.788348368344785
3054,"MLP W1, D1",4,train,18750.0,6,1.3521950851664077,0.8217241316644643
3055,"MLP W1, D1",4,test,18750.0,6,1.3573060353673174,0.8252560765825119
3056,"MLP W2, D1",4,train,18750.0,6,1.2957594550558418,0.82916470815627
3057,"MLP W2, D1",4,test,18750.0,6,1.3218185622808634,0.8298248474548976
3058,"MLP W4, D1",4,train,18750.0,6,1.2640803494163109,0.8333413392710661
3059,"MLP W4, D1",4,test,18750.0,6,1.305982091231193,0.8318636854267321
3060,ConstantImputedLR,4,train,37500.0,6,1.9688277887757328,0.7404437475601876
3061,ConstantImputedLR,4,test,37500.0,6,2.0406600993888366,0.7365605326349762
3062,ExpandedLR,4,train,37500.0,6,1.2524973096069238,0.8348796630533786
3063,ExpandedLR,4,test,37500.0,6,1.3256208603541533,0.8288686815191556
3064,EMLR,4,train,37500.0,6,2.155543592432525,0.7158284640169883
3065,EMLR,4,test,37500.0,6,2.2310669856632224,0.7119799134922883
3066,MICELR,4,train,37500.0,6,2.0191095884526415,0.7338149527186727
3067,MICELR,4,test,37500.0,6,2.075359767734843,0.7320809712667933
3068,"MLP W0.3, D1",4,train,37500.0,6,1.974210861461879,0.7397340815441995
3069,"MLP W0.3, D1",4,test,37500.0,6,2.0501063377174016,0.7353410684064037
3070,"MLP W0.5, D1",4,train,37500.0,6,1.6873001847431992,0.777558344518656
3071,"MLP W0.5, D1",4,test,37500.0,6,1.7655665072887312,0.7720738008172117
3072,"MLP W1, D1",4,train,37500.0,6,1.3110493535327046,0.8271605780319724
3073,"MLP W1, D1",4,test,37500.0,6,1.3776199075340467,0.8221558530100558
3074,"MLP W2, D1",4,train,37500.0,6,1.2876507145901157,0.8302452881680007
3075,"MLP W2, D1",4,test,37500.0,6,1.3575176837718026,0.824750954037593
3076,"MLP W4, D1",4,train,37500.0,6,1.2689760424709693,0.8327072241171077
3077,"MLP W4, D1",4,test,37500.0,6,1.3453296692031005,0.8263243684769588
3078,ConstantImputedLR,4,train,75000.0,6,1.9951634320539298,0.7381600541758888
3079,ConstantImputedLR,4,test,75000.0,6,1.9794856874362958,0.7415300734661782
3080,ExpandedLR,4,train,75000.0,6,1.263512513291507,0.8341799760795775
3081,ExpandedLR,4,test,75000.0,6,1.286015240728155,0.8320794805933253
3082,EMLR,4,train,75000.0,6,2.164471852648427,0.7159404670664802
3083,EMLR,4,test,75000.0,6,2.2061268771479106,0.7119365623707946
3084,MICELR,4,train,75000.0,6,1.9932980809079817,0.7384048579023159
3085,MICELR,4,test,75000.0,6,2.0425232713224886,0.7332989860785063
3086,"MLP W0.3, D1",4,train,75000.0,6,1.9987112538326657,0.7376944474754985
3087,"MLP W0.3, D1",4,test,75000.0,6,1.9834963748694021,0.7410063808258299
3088,"MLP W0.5, D1",4,train,75000.0,6,1.6582522330352376,0.7823753844497479
3089,"MLP W0.5, D1",4,test,75000.0,6,1.6643852296931838,0.7826740901572596
3090,"MLP W1, D1",4,train,75000.0,6,1.343169142983553,0.8237260517202959
3091,"MLP W1, D1",4,test,75000.0,6,1.3465079613123436,0.8241806869094586
3092,"MLP W2, D1",4,train,75000.0,6,1.2893028177883228,0.8307953250661607
3093,"MLP W2, D1",4,test,75000.0,6,1.308963538329485,0.8290830230625946
3094,"MLP W4, D1",4,train,75000.0,6,1.2760660185635115,0.8325324874139796
3095,"MLP W4, D1",4,test,75000.0,6,1.2975707291394616,0.830570630966531
3096,ConstantImputedLR,4,train,750.0,8,6.706023742102063,0.8421070333649462
3097,ConstantImputedLR,4,test,750.0,8,4.813421485927168,0.881110011534233
3098,ExpandedLR,4,train,750.0,8,0.9679356427715253,0.9772100075951867
3099,ExpandedLR,4,test,750.0,8,47.369669667950134,-0.17001586021818915
3100,EMLR,4,train,750.0,8,9.732297093108643,0.7708535908459289
3101,EMLR,4,test,750.0,8,9.006430581873776,0.7775440128965869
3102,MICELR,4,train,750.0,8,9.548611417382979,0.7751784601550851
3103,MICELR,4,test,750.0,8,9.190724849817752,0.7729920027611301
3104,"MLP W0.3, D1",4,train,750.0,8,11.10512744418415,0.7385303744133536
3105,"MLP W0.3, D1",4,test,750.0,8,9.033835138259278,0.7768671290205109
3106,"MLP W0.5, D1",4,train,750.0,8,4.734450096459433,0.8885276283138726
3107,"MLP W0.5, D1",4,test,750.0,8,4.513196894778215,0.8885254639900785
3108,"MLP W1, D1",4,train,750.0,8,4.107851348065168,0.9032808619853612
3109,"MLP W1, D1",4,test,750.0,8,3.6527602302178095,0.9097779774930395
3110,"MLP W2, D1",4,train,750.0,8,3.0663344911782553,0.9278033201004205
3111,"MLP W2, D1",4,test,750.0,8,4.156787492679545,0.897328663508028
3112,"MLP W4, D1",4,train,750.0,8,2.2154202939726244,0.947838048892861
3113,"MLP W4, D1",4,test,750.0,8,4.043198781515386,0.9001342687515396
3114,ConstantImputedLR,4,train,3750.0,8,5.82931634365859,0.8664556372025929
3115,ConstantImputedLR,4,test,3750.0,8,5.9412824364081365,0.8559245207342927
3116,ExpandedLR,4,train,3750.0,8,3.642969560915448,0.9165428636872591
3117,ExpandedLR,4,test,3750.0,8,9.725047374938786,0.7641686157116799
3118,EMLR,4,train,3750.0,8,9.796094525982651,0.7755803383704407
3119,EMLR,4,test,3750.0,8,9.340553273778538,0.7734925575529283
3120,MICELR,4,train,3750.0,8,9.24654883758308,0.7881699328372462
3121,MICELR,4,test,3750.0,8,8.691612015852188,0.7892293153576211
3122,"MLP W0.3, D1",4,train,3750.0,8,5.102249033046238,0.8831120914044954
3123,"MLP W0.3, D1",4,test,3750.0,8,5.213621602819154,0.8735702200364787
3124,"MLP W0.5, D1",4,train,3750.0,8,4.224954201326498,0.903210122182139
3125,"MLP W0.5, D1",4,test,3750.0,8,4.3636085725182046,0.8941829473446832
3126,"MLP W1, D1",4,train,3750.0,8,3.6314885072379934,0.9168058842384197
3127,"MLP W1, D1",4,test,3750.0,8,3.8423131659293737,0.9068243065709419
3128,"MLP W2, D1",4,train,3750.0,8,3.2816371826843085,0.9248206615222389
3129,"MLP W2, D1",4,test,3750.0,8,3.896056884962973,0.9055210269911265
3130,"MLP W4, D1",4,train,3750.0,8,3.1010721250267674,0.9289572436095337
3131,"MLP W4, D1",4,test,3750.0,8,3.8186445573561447,0.9073982678596435
3132,ConstantImputedLR,4,train,7500.0,8,5.943079645709648,0.8590380722374811
3133,ConstantImputedLR,4,test,7500.0,8,5.70958757292151,0.8650157776981405
3134,ExpandedLR,4,train,7500.0,8,3.348116012778203,0.920587150826006
3135,ExpandedLR,4,test,7500.0,8,81.8982090241163,-0.9362109630238682
3136,EMLR,4,train,7500.0,8,9.502421968221517,0.7746152165367001
3137,EMLR,4,test,7500.0,8,9.396062520770476,0.7778613295851645
3138,MICELR,4,train,7500.0,8,9.1123919029854,0.7838662098194022
3139,MICELR,4,test,7500.0,8,9.111872937666897,0.784580047771301
3140,"MLP W0.3, D1",4,train,7500.0,8,5.33357642444501,0.8734946762489977
3141,"MLP W0.3, D1",4,test,7500.0,8,5.074222584960286,0.880036871197875
3142,"MLP W0.5, D1",4,train,7500.0,8,4.154277105238616,0.9014660842317876
3143,"MLP W0.5, D1",4,test,7500.0,8,3.9910034392295994,0.9056459878112005
3144,"MLP W1, D1",4,train,7500.0,8,3.8038413109483846,0.90977795418221
3145,"MLP W1, D1",4,test,7500.0,8,3.6965762467017846,0.9126067402473964
3146,"MLP W2, D1",4,train,7500.0,8,3.5596447825737942,0.9155699703496942
3147,"MLP W2, D1",4,test,7500.0,8,3.678079883158004,0.9130440252905773
3148,"MLP W4, D1",4,train,7500.0,8,3.450901631546143,0.9181492129501015
3149,"MLP W4, D1",4,test,7500.0,8,3.6286026114531182,0.9142137509419319
3150,ConstantImputedLR,4,train,18750.0,8,5.971554960378223,0.8564651231463455
3151,ConstantImputedLR,4,test,18750.0,8,5.624485304338852,0.8632226220973437
3152,ExpandedLR,4,train,18750.0,8,3.2358796703818182,0.9222209971970047
3153,ExpandedLR,4,test,18750.0,8,7.2143255764592835,0.8245605629153365
3154,EMLR,4,train,18750.0,8,9.413832226821938,0.7737250584875688
3155,EMLR,4,test,18750.0,8,9.35148813274814,0.7725886090771019
3156,MICELR,4,train,18750.0,8,8.943682181872576,0.7850257882392502
3157,MICELR,4,test,18750.0,8,8.860213635555471,0.7845355222470276
3158,"MLP W0.3, D1",4,train,18750.0,8,4.634891332379004,0.8885937480208749
3159,"MLP W0.3, D1",4,test,18750.0,8,4.530439635114453,0.8898278472593393
3160,"MLP W0.5, D1",4,train,18750.0,8,4.327048655710309,0.8959931876943132
3161,"MLP W0.5, D1",4,test,18750.0,8,4.283562365796726,0.8958314589204806
3162,"MLP W1, D1",4,train,18750.0,8,3.7981808260275045,0.9087052835067201
3163,"MLP W1, D1",4,test,18750.0,8,3.78581584633766,0.9079357600445791
3164,"MLP W2, D1",4,train,18750.0,8,3.603288958158757,0.9133897887051027
3165,"MLP W2, D1",4,test,18750.0,8,3.6819908371119037,0.9104605977415792
3166,"MLP W4, D1",4,train,18750.0,8,3.426076824899251,0.9176493361585126
3167,"MLP W4, D1",4,test,18750.0,8,3.640085631614064,0.9114796570542678
3168,ConstantImputedLR,4,train,37500.0,8,5.917339532642454,0.8580369684690958
3169,ConstantImputedLR,4,test,37500.0,8,5.773856738516486,0.8574329485277312
3170,ExpandedLR,4,train,37500.0,8,3.3437094153500424,0.9197809889828066
3171,ExpandedLR,4,test,37500.0,8,6.326002323424845,0.8437994672016875
3172,EMLR,4,train,37500.0,8,9.489912476391282,0.7723272871736258
3173,EMLR,4,test,37500.0,8,9.484895119858123,0.7658006438328565
3174,MICELR,4,train,37500.0,8,9.070061509006866,0.7823999415806069
3175,MICELR,4,test,37500.0,8,9.112361446349341,0.7749991795450408
3176,"MLP W0.3, D1",4,train,37500.0,8,5.282205395987941,0.873274486439942
3177,"MLP W0.3, D1",4,test,37500.0,8,5.204371906472175,0.8714945674835902
3178,"MLP W0.5, D1",4,train,37500.0,8,4.060948896717169,0.9025736797610115
3179,"MLP W0.5, D1",4,test,37500.0,8,4.050132784248599,0.8999948361604392
3180,"MLP W1, D1",4,train,37500.0,8,3.7505870494926796,0.910019578117945
3181,"MLP W1, D1",4,test,37500.0,8,3.8068819184474005,0.9060011436037831
3182,"MLP W2, D1",4,train,37500.0,8,3.5734386260806077,0.9142695500994019
3183,"MLP W2, D1",4,test,37500.0,8,3.6634778944253465,0.9095420504533936
3184,"MLP W4, D1",4,train,37500.0,8,3.48868406887391,0.916302898669439
3185,"MLP W4, D1",4,test,37500.0,8,3.685733910183172,0.9089925088406018
3186,ConstantImputedLR,4,train,75000.0,8,5.793445595469953,0.8597311547526817
3187,ConstantImputedLR,4,test,75000.0,8,5.932865900695865,0.8564643228645488
3188,ExpandedLR,4,train,75000.0,8,3.3841147660908524,0.91806501630133
3189,ExpandedLR,4,test,75000.0,8,3.6931255149120448,0.9106510613248586
3190,EMLR,4,train,75000.0,8,9.393052286545194,0.772578757171448
3191,EMLR,4,test,75000.0,8,9.67276572582588,0.7659837586981095
3192,MICELR,4,train,75000.0,8,8.92739574244495,0.7838530678811009
3193,MICELR,4,test,75000.0,8,9.186147688736517,0.7777566608046198
3194,"MLP W0.3, D1",4,train,75000.0,8,4.5319964606110625,0.8902729127737186
3195,"MLP W0.3, D1",4,test,75000.0,8,4.584909534817287,0.889075852092393
3196,"MLP W0.5, D1",4,train,75000.0,8,4.162698781525949,0.8992142168982086
3197,"MLP W0.5, D1",4,test,75000.0,8,4.239873889773484,0.8974234071823237
3198,"MLP W1, D1",4,train,75000.0,8,3.714708645867665,0.9100607948068908
3199,"MLP W1, D1",4,test,75000.0,8,3.819928618565011,0.9075832742468513
3200,"MLP W2, D1",4,train,75000.0,8,3.543069024078268,0.9142164723135391
3201,"MLP W2, D1",4,test,75000.0,8,3.6611594649305927,0.9114244259527183
3202,"MLP W4, D1",4,train,75000.0,8,3.472698302728322,0.9159202632027978
3203,"MLP W4, D1",4,test,75000.0,8,3.641271736738448,0.9119055759703533
3204,ConstantImputedLR,4,train,750.0,10,4.355805070354271,0.7927675784464355
3205,ConstantImputedLR,4,test,750.0,10,5.449360224829912,0.7399055638384173
3206,ExpandedLR,4,train,750.0,10,0.12670898251088977,0.9939716748444428
3207,ExpandedLR,4,test,750.0,10,49.53880588256964,-1.3644551383180428
3208,EMLR,4,train,750.0,10,4.243213039483959,0.7981242734380667
3209,EMLR,4,test,750.0,10,5.562918768228765,0.7344854880684075
3210,MICELR,4,train,750.0,10,4.449604932733829,0.7883049424220172
3211,MICELR,4,test,750.0,10,5.419946338374246,0.7413094695993445
3212,"MLP W0.3, D1",4,train,750.0,10,5.658253548565413,0.7308020984194568
3213,"MLP W0.3, D1",4,test,750.0,10,5.988339658204401,0.7141804243647091
3214,"MLP W0.5, D1",4,train,750.0,10,3.0174643438126694,0.8564406733497424
3215,"MLP W0.5, D1",4,test,750.0,10,5.54634055470442,0.7352767554688509
3216,"MLP W1, D1",4,train,750.0,10,2.3123402308552023,0.8899877616752767
3217,"MLP W1, D1",4,test,750.0,10,5.244339340736034,0.7496910779262496
3218,"MLP W2, D1",4,train,750.0,10,1.2458199506982446,0.9407286871122675
3219,"MLP W2, D1",4,test,750.0,10,4.732002474361845,0.7741445849227605
3220,"MLP W4, D1",4,train,750.0,10,0.7011046077313124,0.9666441442452555
3221,"MLP W4, D1",4,test,750.0,10,4.74517545488753,0.7735158470891367
3222,ConstantImputedLR,4,train,3750.0,10,4.699263157775719,0.7634952355297218
3223,ConstantImputedLR,4,test,3750.0,10,4.535629140537528,0.7680072714071594
3224,ExpandedLR,4,train,3750.0,10,2.182972335838011,0.8901352529538116
3225,ExpandedLR,4,test,3750.0,10,67.67720650406244,-2.46161895382784
3226,EMLR,4,train,3750.0,10,4.502325708714523,0.7734067138704328
3227,EMLR,4,test,3750.0,10,4.735521263121453,0.7577829965589378
3228,MICELR,4,train,3750.0,10,4.433618145682957,0.7768646317325597
3229,MICELR,4,test,3750.0,10,4.692038569876687,0.7600070912412519
3230,"MLP W0.3, D1",4,train,3750.0,10,4.283052713209888,0.7844422967725537
3231,"MLP W0.3, D1",4,test,3750.0,10,4.444076760608587,0.7726900807310202
3232,"MLP W0.5, D1",4,train,3750.0,10,3.6607808740229073,0.8157600267702632
