,method,iter,train_test,n,p,mse,r2
4968,"MLP W0.5, D1",4,train,750.0,10,0.17002061585295317,0.9970287736224024
4969,"MLP W0.5, D1",4,test,750.0,10,43.61628361014468,0.31411463228204617
4970,ConstantImputedLR,4,train,3750.0,10,37.94706001799733,0.3723424507063602
4971,ConstantImputedLR,4,test,3750.0,10,37.0598246815147,0.3997257622062953
4972,ExpandedLR,4,train,3750.0,10,4.289157089422272,0.9290558523900029
4973,ExpandedLR,4,test,3750.0,10,820.2679338058496,-12.2862395595067
4974,EMLR,4,train,3750.0,10,35.4835230573878,0.4130902074642522
4975,EMLR,4,test,3750.0,10,35.80452377313337,0.4200584216955401
4976,MICELR,4,train,3750.0,10,39.26169479602552,0.3505979349888838
4977,MICELR,4,test,3750.0,10,40.73159472471768,0.3402524920821436
4978,"MLP W0.01, D1",4,train,3750.0,10,27.877250310234217,0.538900599876027
4979,"MLP W0.01, D1",4,test,3750.0,10,30.50627953993814,0.5058764077777173
4980,"MLP W0.05, D1",4,train,3750.0,10,17.273234595268452,0.7142947019005326
4981,"MLP W0.05, D1",4,test,3750.0,10,31.375423213877983,0.4917985064144199
4982,"MLP W0.1, D1",4,train,3750.0,10,10.48147735132208,0.8266327250599267
4983,"MLP W0.1, D1",4,test,3750.0,10,34.47452482651584,0.4416009980786789
4984,"MLP W0.2, D1",4,train,3750.0,10,4.602583969801272,0.9238716629553502
4985,"MLP W0.2, D1",4,test,3750.0,10,35.44676973466221,0.4258531207964241
4986,"MLP W0.3, D1",4,train,3750.0,10,2.246319171676479,0.9628451008969579
4987,"MLP W0.3, D1",4,test,3750.0,10,35.65544569811526,0.4224731046742721
4988,"MLP W0.4, D1",4,train,3750.0,10,1.8950267762741269,0.9686555990983773
4989,"MLP W0.4, D1",4,test,3750.0,10,33.554671713329746,0.45650026247469666
4990,"MLP W0.5, D1",4,train,3750.0,10,1.2503725125535021,0.979318404467665
4991,"MLP W0.5, D1",4,test,3750.0,10,32.80371845598727,0.4686637818125201
4992,ConstantImputedLR,4,train,7500.0,10,37.3117020466796,0.39222299977206765
4993,ConstantImputedLR,4,test,7500.0,10,37.90283843599634,0.40946397360993625
4994,ExpandedLR,4,train,7500.0,10,5.919809506056912,0.9035711622318701
4995,ExpandedLR,4,test,7500.0,10,30.003843794601295,0.5325323531953507
4996,EMLR,4,train,7500.0,10,35.17723052089703,0.4269917889146556
4997,EMLR,4,test,7500.0,10,35.91785963149209,0.44039045679825584
4998,MICELR,4,train,7500.0,10,38.02330239397536,0.3806316142089141
4999,MICELR,4,test,7500.0,10,38.881006433673164,0.3942238632032863
5000,"MLP W0.01, D1",4,train,7500.0,10,28.675353572384463,0.5329020275490193
5001,"MLP W0.01, D1",4,test,7500.0,10,31.153591910959094,0.5146189801605074
5002,"MLP W0.05, D1",4,train,7500.0,10,19.35383701031108,0.6847418810776555
5003,"MLP W0.05, D1",4,test,7500.0,10,27.924282522039213,0.564932455699737
5004,"MLP W0.1, D1",4,train,7500.0,10,14.632695421450979,0.7616454023627177
5005,"MLP W0.1, D1",4,test,7500.0,10,27.708539008831185,0.56829379543751
5006,"MLP W0.2, D1",4,train,7500.0,10,8.195778846620163,0.8664974898304424
5007,"MLP W0.2, D1",4,test,7500.0,10,28.43184656971345,0.5570244765556911
5008,"MLP W0.3, D1",4,train,7500.0,10,5.776149143918858,0.9059112716121039
5009,"MLP W0.3, D1",4,test,7500.0,10,27.341673128831246,0.5740096607376535
5010,"MLP W0.4, D1",4,train,7500.0,10,5.2814947952664655,0.9139687849305136
5011,"MLP W0.4, D1",4,test,7500.0,10,27.74340346902074,0.567750598130075
5012,"MLP W0.5, D1",4,train,7500.0,10,3.1940611993482957,0.9479713648051846
5013,"MLP W0.5, D1",4,test,7500.0,10,29.12156842314286,0.5462784316829205
5014,ConstantImputedLR,4,train,18750.0,10,37.24637663149192,0.3790416339296244
5015,ConstantImputedLR,4,test,18750.0,10,37.054629586410535,0.41385647655800095
5016,ExpandedLR,4,train,18750.0,10,8.280791712715754,0.861945580839413
5017,ExpandedLR,4,test,18750.0,10,14.950350378344801,0.7635099542144872
5018,EMLR,4,train,18750.0,10,35.10724463563692,0.4147044830195381
5019,EMLR,4,test,18750.0,10,34.66472959433292,0.45166077841355423
5020,MICELR,4,train,18750.0,10,38.224912817281776,0.362727826090527
5021,MICELR,4,test,18750.0,10,37.43884820752321,0.40777876754121456
5022,"MLP W0.01, D1",4,train,18750.0,10,27.097596471492988,0.5482384932137043
5023,"MLP W0.01, D1",4,test,18750.0,10,28.13802103220609,0.5549026133956825
5024,"MLP W0.05, D1",4,train,18750.0,10,20.76966825620697,0.6537354655514735
5025,"MLP W0.05, D1",4,test,18750.0,10,23.98093418546223,0.6206609156321851
5026,"MLP W0.1, D1",4,train,18750.0,10,17.628881677627934,0.7060975441854853
5027,"MLP W0.1, D1",4,test,18750.0,10,23.021234013376738,0.6358417998183917
5028,"MLP W0.2, D1",4,train,18750.0,10,13.019341018889627,0.7829461693310785
5029,"MLP W0.2, D1",4,test,18750.0,10,21.64615798242012,0.6575932494693995
5030,"MLP W0.3, D1",4,train,18750.0,10,10.70333653934581,0.8215577736666596
5031,"MLP W0.3, D1",4,test,18750.0,10,20.86289204323445,0.6699832331910225
5032,"MLP W0.4, D1",4,train,18750.0,10,9.782648702146032,0.8369071543783678
5033,"MLP W0.4, D1",4,test,18750.0,10,20.822048015642338,0.6706293187817196
5034,"MLP W0.5, D1",4,train,18750.0,10,7.931991657881809,0.8677606515046173
5035,"MLP W0.5, D1",4,test,18750.0,10,20.028450148674715,0.6831827366712633
5036,ConstantImputedLR,4,train,37500.0,10,36.9923944867768,0.38513117708036715
5037,ConstantImputedLR,4,test,37500.0,10,37.033969140400465,0.39532536196090373
5038,ExpandedLR,4,train,37500.0,10,9.395886844784574,0.8438263333668798
5039,ExpandedLR,4,test,37500.0,10,12.57493460721585,0.7946819039796466
5040,EMLR,4,train,37500.0,10,34.89591897035185,0.41997773002586036
5041,EMLR,4,test,37500.0,10,34.78703251883105,0.43201237174895546
5042,MICELR,4,train,37500.0,10,37.91409406790639,0.36981115402164766
5043,MICELR,4,test,37500.0,10,37.573731595877504,0.3865123539315639
5044,"MLP W0.01, D1",4,train,37500.0,10,27.57338851215771,0.5416891181662633
5045,"MLP W0.01, D1",4,test,37500.0,10,28.32526198196464,0.5375173675990745
5046,"MLP W0.05, D1",4,train,37500.0,10,20.873578455420095,0.6530499635650093
5047,"MLP W0.05, D1",4,test,37500.0,10,23.029942958332395,0.6239770474075603
5048,"MLP W0.1, D1",4,train,37500.0,10,16.61060961936497,0.7239068698759876
5049,"MLP W0.1, D1",4,test,37500.0,10,20.18650598452725,0.6704034570749746
5050,"MLP W0.2, D1",4,train,37500.0,10,13.475016613400097,0.7760251068130916
5051,"MLP W0.2, D1",4,test,37500.0,10,18.67499741767575,0.6950827155171078
5052,"MLP W0.3, D1",4,train,37500.0,10,11.422171552157574,0.8101464564568343
5053,"MLP W0.3, D1",4,test,37500.0,10,17.240665205136494,0.7185018718099947
5054,"MLP W0.4, D1",4,train,37500.0,10,10.63247029009945,0.8232724703901415
5055,"MLP W0.4, D1",4,test,37500.0,10,17.063534892087528,0.7213939789865866
5056,"MLP W0.5, D1",4,train,37500.0,10,9.81968101980593,0.8367822414887851
5057,"MLP W0.5, D1",4,test,37500.0,10,17.10604053052896,0.7206999652976472
5058,ConstantImputedLR,4,train,75000.0,10,37.188874327897004,0.3861529661276072
5059,ConstantImputedLR,4,test,75000.0,10,37.266579564768115,0.39007585459871863
5060,ExpandedLR,4,train,75000.0,10,9.954539675589057,0.8356883674523703
5061,ExpandedLR,4,test,75000.0,10,11.543267108952165,0.8110769110341834
5062,EMLR,4,train,75000.0,10,35.11464078985676,0.4203906817857419
5063,EMLR,4,test,75000.0,10,34.852832754203725,0.42958048523137204
5064,MICELR,4,train,75000.0,10,38.59917789896291,0.36287421194092717
5065,MICELR,4,test,75000.0,10,38.16208190279741,0.3754195994605697
5066,"MLP W0.01, D1",4,train,75000.0,10,27.499911885774395,0.5460809274839548
5067,"MLP W0.01, D1",4,test,75000.0,10,27.65568735736768,0.5473726949474478
5068,"MLP W0.05, D1",4,train,75000.0,10,20.550201186348787,0.6607942490408131
5069,"MLP W0.05, D1",4,test,75000.0,10,21.70711896635729,0.644730046618063
5070,"MLP W0.1, D1",4,train,75000.0,10,15.643310084653093,0.7417883797518694
5071,"MLP W0.1, D1",4,test,75000.0,10,17.133333479922758,0.7195869891290874
5072,"MLP W0.2, D1",4,train,75000.0,10,13.068769887389923,0.7842842576787186
5073,"MLP W0.2, D1",4,test,75000.0,10,15.447855528017758,0.7471723943746025
5074,"MLP W0.3, D1",4,train,75000.0,10,12.060354889195011,0.8009293583100661
5075,"MLP W0.3, D1",4,test,75000.0,10,15.071188620338216,0.7533371201007215
5076,"MLP W0.4, D1",4,train,75000.0,10,11.496963034354264,0.8102288174965042
5077,"MLP W0.4, D1",4,test,75000.0,10,14.94625542909415,0.7553818414245382
5078,"MLP W0.5, D1",4,train,75000.0,10,11.365935384717165,0.8123915862153377
5079,"MLP W0.5, D1",4,test,75000.0,10,14.925040896779029,0.755729049449624
5080,ConstantImputedLR,4,train,375000.0,10,37.258424078889725,0.38659463849793463
5081,ConstantImputedLR,4,test,375000.0,10,37.41948104296635,0.3830545062313522
5082,EMLR,4,train,375000.0,10,35.07137605018016,0.42260117983292034
5083,EMLR,4,test,375000.0,10,35.08072078718038,0.42161430344381456
5084,MICELR,4,train,375000.0,10,37.84979011903759,0.37685866311505534
5085,MICELR,4,test,375000.0,10,37.81807743426048,0.3764827355764093
5086,"MLP W0.01, D1",4,train,375000.0,10,27.498984160219415,0.5472695172500271
5087,"MLP W0.01, D1",4,test,375000.0,10,27.531694387998748,0.5460772219425494
5088,"MLP W0.05, D1",4,train,375000.0,10,19.0199081826601,0.6868650796980146
5089,"MLP W0.05, D1",4,test,375000.0,10,19.180430005084748,0.6837668633994519
5090,"MLP W0.1, D1",4,train,375000.0,10,14.897965707463939,0.7547268230915307
5091,"MLP W0.1, D1",4,test,375000.0,10,15.228970825046307,0.7489156807263482
5092,"MLP W0.2, D1",4,train,375000.0,10,12.994060736116126,0.7860718288476085
5093,"MLP W0.2, D1",4,test,375000.0,10,13.450722804168931,0.7782341552937427
5094,"MLP W0.3, D1",4,train,375000.0,10,12.297628232293308,0.7975375696117561
5095,"MLP W0.3, D1",4,test,375000.0,10,12.937572834997459,0.7866946029612116
5096,"MLP W0.4, D1",4,train,375000.0,10,11.778396401748632,0.806085960924396
5097,"MLP W0.4, D1",4,test,375000.0,10,12.546546916449312,0.7931415571057125
5098,"MLP W0.5, D1",4,train,375000.0,10,11.980626791917883,0.8027565338577596
5099,"MLP W0.5, D1",4,test,375000.0,10,12.842235129469154,0.7882664624892578
5100,ConstantImputedLR,5,train,750.0,4,6.947254725920416,0.5874446922923793
5101,ConstantImputedLR,5,test,750.0,4,8.270917917876174,0.486770954007413
5102,ExpandedLR,5,train,750.0,4,2.879062654533261,0.8290299368297418
5103,ExpandedLR,5,test,750.0,4,3.6621391944324624,0.7727560321946394
5104,EMLR,5,train,750.0,4,7.294635456573337,0.5668158583313176
5105,EMLR,5,test,750.0,4,8.64330734610424,0.4636633530270986
5106,MICELR,5,train,750.0,4,8.873736829589816,0.47304260853011215
5107,MICELR,5,test,750.0,4,11.542055712929182,0.28378950182339147
5108,"MLP W0.1, D1",5,train,750.0,4,7.303945586848889,0.5662629861807834
5109,"MLP W0.1, D1",5,test,750.0,4,8.312526189074092,0.48418906726348176
5110,"MLP W0.2, D1",5,train,750.0,4,6.482436953982072,0.6150473996199977
5111,"MLP W0.2, D1",5,test,750.0,4,7.483064591770537,0.5356590236212283
5112,"MLP W0.3, D1",5,train,750.0,4,4.368559078026135,0.7405777813285499
5113,"MLP W0.3, D1",5,test,750.0,4,5.329436173031716,0.66929650736205
5114,"MLP W0.4, D1",5,train,750.0,4,3.7385449245085387,0.7779904994767495
5115,"MLP W0.4, D1",5,test,750.0,4,4.5809838721170175,0.7157396548075328
5116,"MLP W0.5, D1",5,train,750.0,4,3.548410714634634,0.7892814166166678
5117,"MLP W0.5, D1",5,test,750.0,4,4.466300137386903,0.7228560383033947
5118,ConstantImputedLR,5,train,3750.0,4,7.6766322894206755,0.536634187105594
5119,ConstantImputedLR,5,test,3750.0,4,7.818854297461912,0.5271891719673114
5120,ExpandedLR,5,train,3750.0,4,3.2061229963762896,0.8064766251077709
5121,ExpandedLR,5,test,3750.0,4,3.3169034945743325,0.7994248481797025
5122,EMLR,5,train,3750.0,4,8.101193928083088,0.5110074094502797
5123,EMLR,5,test,3750.0,4,8.101997038639814,0.5100673598942529
5124,MICELR,5,train,3750.0,4,10.130129837538892,0.3885397046611281
5125,MICELR,5,test,3750.0,4,10.056256163011637,0.3918921337508755
5126,"MLP W0.1, D1",5,train,3750.0,4,7.7283242675807955,0.5335140304304731
5127,"MLP W0.1, D1",5,test,3750.0,4,7.8520044981607615,0.5251845593673604
5128,"MLP W0.2, D1",5,train,3750.0,4,5.121145047698267,0.6908848244239731
5129,"MLP W0.2, D1",5,test,3750.0,4,5.431912165797572,0.6715290001317362
5130,"MLP W0.3, D1",5,train,3750.0,4,3.8289039558813105,0.7688852185278447
5131,"MLP W0.3, D1",5,test,3750.0,4,4.0357724100862615,0.7559544119419422
5132,"MLP W0.4, D1",5,train,3750.0,4,3.642327554573485,0.7801470743259994
5133,"MLP W0.4, D1",5,test,3750.0,4,3.841429827606928,0.7677064249413266
5134,"MLP W0.5, D1",5,train,3750.0,4,3.482637545675218,0.7897860524604913
5135,"MLP W0.5, D1",5,test,3750.0,4,3.645851058686818,0.77953319087924
5136,ConstantImputedLR,5,train,7500.0,4,7.886243066763697,0.5303065236163713
5137,ConstantImputedLR,5,test,7500.0,4,7.482678933402363,0.5465139803165349
5138,ExpandedLR,5,train,7500.0,4,3.227549965552765,0.807771691705611
5139,ExpandedLR,5,test,7500.0,4,3.376695885336041,0.7953561297562847
5140,EMLR,5,train,7500.0,4,8.288604652512143,0.5063424369944545
5141,EMLR,5,test,7500.0,4,7.852123914140498,0.5241238530241439
5142,MICELR,5,train,7500.0,4,10.1272447917831,0.39683563235736985
5143,MICELR,5,test,7500.0,4,10.519933469804162,0.3624418742249643
5144,"MLP W0.1, D1",5,train,7500.0,4,7.929642327141127,0.5277217250872641
5145,"MLP W0.1, D1",5,test,7500.0,4,7.519374438766124,0.5442900577326858
5146,"MLP W0.2, D1",5,train,7500.0,4,4.954193025102166,0.7049352746375999
5147,"MLP W0.2, D1",5,test,7500.0,4,4.818176199172692,0.7079955499703734
5148,"MLP W0.3, D1",5,train,7500.0,4,3.971352472664224,0.7634718670171733
5149,"MLP W0.3, D1",5,test,7500.0,4,4.079119407439363,0.7527859152641554
5150,"MLP W0.4, D1",5,train,7500.0,4,3.5341936325722356,0.7895084288624453
5151,"MLP W0.4, D1",5,test,7500.0,4,3.6195681384624483,0.7806369132374262
5152,"MLP W0.5, D1",5,train,7500.0,4,3.3274418394181846,0.8018222730659472
5153,"MLP W0.5, D1",5,test,7500.0,4,3.485480623084627,0.7887632559789937
5154,ConstantImputedLR,5,train,18750.0,4,7.588107551195207,0.5403438624199877
5155,ConstantImputedLR,5,test,18750.0,4,7.605579800233285,0.5387350793000274
5156,ExpandedLR,5,train,18750.0,4,3.2527383560494205,0.8029625780588027
5157,ExpandedLR,5,test,18750.0,4,3.3064021164295463,0.7994725780156411
5158,EMLR,5,train,18750.0,4,8.016093206108263,0.5144182634811585
5159,EMLR,5,test,18750.0,4,8.024561562684289,0.5133245787848966
5160,MICELR,5,train,18750.0,4,10.072680151581961,0.3898387414361636
5161,MICELR,5,test,18750.0,4,9.86425287419175,0.40175056481046034
5162,"MLP W0.1, D1",5,train,18750.0,4,7.613320610256614,0.5388165596944329
5163,"MLP W0.1, D1",5,test,18750.0,4,7.615067143777583,0.5381596887469653
5164,"MLP W0.2, D1",5,train,18750.0,4,4.984511780976339,0.6980589142275968
5165,"MLP W0.2, D1",5,test,18750.0,4,5.015035204993993,0.6958470127329187
5166,"MLP W0.3, D1",5,train,18750.0,4,3.8140940183803247,0.768957976277025
5167,"MLP W0.3, D1",5,test,18750.0,4,3.8234790475059963,0.7681127795685262
5168,"MLP W0.4, D1",5,train,18750.0,4,3.5358048652341805,0.7858155809436089
5169,"MLP W0.4, D1",5,test,18750.0,4,3.608530717827123,0.781149014391922
5170,"MLP W0.5, D1",5,train,18750.0,4,3.3394920770158807,0.7977073968385713
5171,"MLP W0.5, D1",5,test,18750.0,4,3.3740947624667674,0.7953671391370203
5172,ConstantImputedLR,5,train,37500.0,4,7.648179245032134,0.5366498150977388
5173,ConstantImputedLR,5,test,37500.0,4,7.698265080905625,0.5313277852216358
5174,ExpandedLR,5,train,37500.0,4,3.2153237420645575,0.8052058140015541
5175,ExpandedLR,5,test,37500.0,4,3.3057879618847075,0.7987428401852463
5176,EMLR,5,train,37500.0,4,8.037637127878387,0.5130552605969836
5177,EMLR,5,test,37500.0,4,8.07856077738433,0.5081752924890279
5178,MICELR,5,train,37500.0,4,10.060848363329885,0.3904829110208793
5179,MICELR,5,test,37500.0,4,10.137056056522134,0.3828536087791151
5180,"MLP W0.1, D1",5,train,37500.0,4,7.672658712946981,0.535166773759237
5181,"MLP W0.1, D1",5,test,37500.0,4,7.7234109794913985,0.529796896916423
5182,"MLP W0.2, D1",5,train,37500.0,4,4.680149932461139,0.7164621451589602
5183,"MLP W0.2, D1",5,test,37500.0,4,4.72828008194998,0.7121411805373645
5184,"MLP W0.3, D1",5,train,37500.0,4,3.8739134416068732,0.7653064275880006
5185,"MLP W0.3, D1",5,test,37500.0,4,3.9678627103086015,0.758435571543342
5186,"MLP W0.4, D1",5,train,37500.0,4,3.3055494174817794,0.7997396655173046
5187,"MLP W0.4, D1",5,test,37500.0,4,3.3894567844684143,0.7936490623046345
5188,"MLP W0.5, D1",5,train,37500.0,4,3.3412199127102435,0.7975786373784308
5189,"MLP W0.5, D1",5,test,37500.0,4,3.421780733608739,0.7916811725691206
5190,ConstantImputedLR,5,train,75000.0,4,7.532386422930902,0.5389399771984795
5191,ConstantImputedLR,5,test,75000.0,4,7.590208227368117,0.5333817581529403
5192,ExpandedLR,5,train,75000.0,4,3.1851350753229273,0.8050367615257192
5193,ExpandedLR,5,test,75000.0,4,3.219532483107951,0.8020749178631893
5194,EMLR,5,train,75000.0,4,7.959639338425533,0.5127876759357249
5195,EMLR,5,test,75000.0,4,7.996495347303504,0.5084047119494144
5196,MICELR,5,train,75000.0,4,9.761469882614612,0.4024969944514043
5197,MICELR,5,test,75000.0,4,9.823505843635921,0.39608678863331526
5198,"MLP W0.1, D1",5,train,75000.0,4,7.541851814121245,0.5383605972738437
5199,"MLP W0.1, D1",5,test,75000.0,4,7.60171475969279,0.5326743786289193
5200,"MLP W0.2, D1",5,train,75000.0,4,4.736137924113323,0.7100993315166159
5201,"MLP W0.2, D1",5,test,75000.0,4,4.738359270698611,0.7087030018279535
5202,"MLP W0.3, D1",5,train,75000.0,4,3.6414586619354496,0.7771050342569295
5203,"MLP W0.3, D1",5,test,75000.0,4,3.6766792431288975,0.7739712069981951
5204,"MLP W0.4, D1",5,train,75000.0,4,3.338431778341525,0.7956534164049772
5205,"MLP W0.4, D1",5,test,75000.0,4,3.376738934457997,0.7924104401916183
5206,"MLP W0.5, D1",5,train,75000.0,4,3.280083525473115,0.799224933489661
5207,"MLP W0.5, D1",5,test,75000.0,4,3.3289539086288626,0.795348088813511
5208,ConstantImputedLR,5,train,375000.0,4,7.519960045199558,0.5376436512654232
5209,ConstantImputedLR,5,test,375000.0,4,7.571162352174419,0.537147715727557
5210,ExpandedLR,5,train,375000.0,4,3.181245460215727,0.8044046741507974
5211,ExpandedLR,5,test,375000.0,4,3.204941061469139,0.8040704686733463
5212,EMLR,5,train,375000.0,4,7.962971302426656,0.5104055986549456
5213,EMLR,5,test,375000.0,4,8.006609399810404,0.5105272773717313
5214,MICELR,5,train,375000.0,4,9.884863315657087,0.3922402136584371
5215,MICELR,5,test,375000.0,4,9.93113352360662,0.3928742215525448
5216,"MLP W0.1, D1",5,train,375000.0,4,7.526921086424048,0.5372156594164504
5217,"MLP W0.1, D1",5,test,375000.0,4,7.577439695668288,0.5367639592262232
5218,"MLP W0.2, D1",5,train,375000.0,4,4.447974959193363,0.726521224975352
5219,"MLP W0.2, D1",5,test,375000.0,4,4.47566631018944,0.7263864808397025
5220,"MLP W0.3, D1",5,train,375000.0,4,3.882877523240689,0.7612656099981339
5221,"MLP W0.3, D1",5,test,375000.0,4,3.9022926388259696,0.76143886793533
5222,"MLP W0.4, D1",5,train,375000.0,4,3.2772754385371976,0.7985003781334111
5223,"MLP W0.4, D1",5,test,375000.0,4,3.2967620819319414,0.7984571206709449
5224,"MLP W0.5, D1",5,train,375000.0,4,3.2083381906773427,0.8027389078623874
5225,"MLP W0.5, D1",5,test,375000.0,4,3.2304845111580653,0.8025089060642282
5226,ConstantImputedLR,5,train,750.0,5,6.919177803225301,0.46674068878488484
5227,ConstantImputedLR,5,test,750.0,5,8.172761556139518,0.4269325320462112
5228,ExpandedLR,5,train,750.0,5,2.9930181415265005,0.7693288367498257
5229,ExpandedLR,5,test,750.0,5,5.2993953322137655,0.6284106609672846
5230,EMLR,5,train,750.0,5,7.607760528119532,0.41367178955518713
5231,EMLR,5,test,750.0,5,8.709560211698346,0.3892926420005992
5232,MICELR,5,train,750.0,5,9.325445445816932,0.28129024045423223
5233,MICELR,5,test,750.0,5,10.362435556185503,0.27339435205270013
5234,"MLP W0.05, D1",5,train,750.0,5,7.333146347044983,0.4348362361432564
5235,"MLP W0.05, D1",5,test,750.0,5,8.615688045721901,0.39587488278884875
5236,"MLP W0.1, D1",5,train,750.0,5,6.458266017898176,0.502263045366024
5237,"MLP W0.1, D1",5,test,750.0,5,8.42514295138411,0.40923575157146286
5238,"MLP W0.2, D1",5,train,750.0,5,5.010104245760453,0.6138725127189584
5239,"MLP W0.2, D1",5,test,750.0,5,6.797022387745693,0.5233982561935219
5240,"MLP W0.3, D1",5,train,750.0,5,4.624997217719365,0.6435526155227284
5241,"MLP W0.3, D1",5,test,750.0,5,6.322496322083822,0.5566716423138645
5242,"MLP W0.4, D1",5,train,750.0,5,4.099419349755367,0.6840587709982743
5243,"MLP W0.4, D1",5,test,750.0,5,5.910964167198918,0.5855279460689023
5244,"MLP W0.5, D1",5,train,750.0,5,3.992008506846996,0.6923368979282765
5245,"MLP W0.5, D1",5,test,750.0,5,6.0233279123423,0.5776490906200057
5246,ConstantImputedLR,5,train,3750.0,5,7.675958299768029,0.4546852280908459
5247,ConstantImputedLR,5,test,3750.0,5,7.816771147103375,0.39724164476649027
5248,ExpandedLR,5,train,3750.0,5,3.911203809340978,0.7221405940616632
5249,ExpandedLR,5,test,3750.0,5,3.822435121671074,0.7052485401495934
5250,EMLR,5,train,3750.0,5,8.39153977895505,0.40384894995250875
5251,EMLR,5,test,3750.0,5,8.450924500736274,0.3483415010616018
5252,MICELR,5,train,3750.0,5,10.71021579101795,0.2391257673516446
5253,MICELR,5,test,3750.0,5,10.462417532578414,0.19323343807499083
5254,"MLP W0.05, D1",5,train,3750.0,5,7.745111380844026,0.4497724608296022
5255,"MLP W0.05, D1",5,test,3750.0,5,7.831439367983507,0.3961105648710289
5256,"MLP W0.1, D1",5,train,3750.0,5,6.575014121274216,0.532898410098128
5257,"MLP W0.1, D1",5,test,3750.0,5,6.496198936397242,0.49907217283398697
5258,"MLP W0.2, D1",5,train,3750.0,5,5.148131100901213,0.6342669113860081
5259,"MLP W0.2, D1",5,test,3750.0,5,5.038114486879317,0.6115063951034545
5260,"MLP W0.3, D1",5,train,3750.0,5,4.560330193428041,0.6760254130960048
5261,"MLP W0.3, D1",5,test,3750.0,5,4.540457481169831,0.6498811808796814
5262,"MLP W0.4, D1",5,train,3750.0,5,4.197349024582191,0.701812290195438
5263,"MLP W0.4, D1",5,test,3750.0,5,4.122845230716931,0.6820836425446405
5264,"MLP W0.5, D1",5,train,3750.0,5,4.158870077138597,0.704545908283116
5265,"MLP W0.5, D1",5,test,3750.0,5,4.125114440168406,0.6819086617333936
5266,ConstantImputedLR,5,train,7500.0,5,7.571446554534695,0.4348633310428175
5267,ConstantImputedLR,5,test,7500.0,5,7.476665578495357,0.44993717888788354
5268,ExpandedLR,5,train,7500.0,5,3.7829027292758584,0.7176421926756404
5269,ExpandedLR,5,test,7500.0,5,3.7395379092988836,0.7248799280308846
5270,EMLR,5,train,7500.0,5,8.204836788463586,0.38758675788412567
5271,EMLR,5,test,7500.0,5,8.394174269245935,0.38243550805205717
5272,MICELR,5,train,7500.0,5,10.999755232831932,0.17897260624472522
5273,MICELR,5,test,7500.0,5,11.18970957975697,0.17676627980128723
5274,"MLP W0.05, D1",5,train,7500.0,5,7.630332008701177,0.43046809042690837
5275,"MLP W0.05, D1",5,test,7500.0,5,7.533032851986281,0.4457902043911246
5276,"MLP W0.1, D1",5,train,7500.0,5,6.229230307457131,0.5350470427589522
5277,"MLP W0.1, D1",5,test,7500.0,5,6.22041544671435,0.5423602629826776
5278,"MLP W0.2, D1",5,train,7500.0,5,4.646730542560639,0.653165639954028
5279,"MLP W0.2, D1",5,test,7500.0,5,4.699087188508268,0.6542853056050637
5280,"MLP W0.3, D1",5,train,7500.0,5,4.387739829257865,0.6724968401352025
5281,"MLP W0.3, D1",5,test,7500.0,5,4.3744598988635435,0.6781683321865326
5282,"MLP W0.4, D1",5,train,7500.0,5,4.066470653614606,0.6964765368092695
5283,"MLP W0.4, D1",5,test,7500.0,5,4.019361291162419,0.7042931521178761
5284,"MLP W0.5, D1",5,train,7500.0,5,4.0269864608073584,0.6994236572886694
5285,"MLP W0.5, D1",5,test,7500.0,5,4.042768130185257,0.7025710967750168
5286,ConstantImputedLR,5,train,18750.0,5,7.463841958028721,0.43707450506763645
5287,ConstantImputedLR,5,test,18750.0,5,7.489534974700333,0.44406325715990924
5288,ExpandedLR,5,train,18750.0,5,3.6845913116950206,0.7221068721145307
5289,ExpandedLR,5,test,18750.0,5,3.7995761331231925,0.7179632665102853
5290,EMLR,5,train,18750.0,5,8.15666440220412,0.3848216010698283
5291,EMLR,5,test,18750.0,5,8.12984262345914,0.3965341982972379
5292,MICELR,5,train,18750.0,5,11.051118415577506,0.1665208965265732
5293,MICELR,5,test,18750.0,5,11.260216246321823,0.16417134511002163
5294,"MLP W0.05, D1",5,train,18750.0,5,7.258506592892725,0.4525609680308509
5295,"MLP W0.05, D1",5,test,18750.0,5,7.34878636422119,0.4545108115585953
5296,"MLP W0.1, D1",5,train,18750.0,5,5.87321314629129,0.5570402701703927
5297,"MLP W0.1, D1",5,test,18750.0,5,6.018260628064593,0.5532737049187947
5298,"MLP W0.2, D1",5,train,18750.0,5,4.628194003610697,0.6509400366760119
5299,"MLP W0.2, D1",5,test,18750.0,5,4.747580621429403,0.6475943411755279
5300,"MLP W0.3, D1",5,train,18750.0,5,4.021931910154332,0.6966645296297441
5301,"MLP W0.3, D1",5,test,18750.0,5,4.120869016111137,0.6941141864980558
5302,"MLP W0.4, D1",5,train,18750.0,5,3.809780279376266,0.7126650776622472
5303,"MLP W0.4, D1",5,test,18750.0,5,3.8919007954033815,0.7111101478313231
5304,"MLP W0.5, D1",5,train,18750.0,5,3.804187701599855,0.7130868717771865
5305,"MLP W0.5, D1",5,test,18750.0,5,3.9305437208187977,0.7082417424948331
5306,ConstantImputedLR,5,train,37500.0,5,7.50157122110347,0.4355919933670023
5307,ConstantImputedLR,5,test,37500.0,5,7.377646567973837,0.44179146743062636
5308,ExpandedLR,5,train,37500.0,5,3.7144765032796183,0.7205278444863223
