,method,iter,train_test,n,p,mse,r2
5211,"MLP W0.3, D1",7,test,18750.0,6,7.47293908787961,0.6238134517433511
5212,"MLP W0.5, D1",7,train,18750.0,6,6.257829142348913,0.681626843795054
5213,"MLP W0.5, D1",7,test,18750.0,6,6.389561145422731,0.6783505226116596
5214,"MLP W1, D1",7,train,18750.0,6,5.873677385181432,0.7011709388173064
5215,"MLP W1, D1",7,test,18750.0,6,6.044708531533854,0.6957103475681546
5216,"MLP W2, D1",7,train,18750.0,6,5.565466949544894,0.7168514450978076
5217,"MLP W2, D1",7,test,18750.0,6,5.715447626775524,0.7122852884020485
5218,"MLP W4, D1",7,train,18750.0,6,5.390458098353124,0.7257551909576396
5219,"MLP W4, D1",7,test,18750.0,6,5.62992474164344,0.716590496644274
5220,ConstantImputedLR,7,train,37500.0,6,7.335072150992784,0.6272567955309143
5221,ConstantImputedLR,7,test,37500.0,6,7.280332558456225,0.6293518089530814
5222,ExpandedLR,7,train,37500.0,6,5.375283997503683,0.7268465066305125
5223,ExpandedLR,7,test,37500.0,6,5.357161689333488,0.7272621445031409
5224,EMLR,7,train,37500.0,6,5.400481294000822,0.725566066459378
5225,EMLR,7,test,37500.0,6,5.3351760082906345,0.7283814550349109
5226,MICELR,7,train,37500.0,6,5.782936431704998,0.7061310083360268
5227,MICELR,7,test,37500.0,6,5.685865067280442,0.7105275638436985
5228,"MLP W0.3, D1",7,train,37500.0,6,7.32584191265586,0.6277258445797711
5229,"MLP W0.3, D1",7,test,37500.0,6,7.2755507375768085,0.6295952556973935
5230,"MLP W0.5, D1",7,train,37500.0,6,6.276013154919608,0.6810745407135161
5231,"MLP W0.5, D1",7,test,37500.0,6,6.2483658355430824,0.6818901505737669
5232,"MLP W1, D1",7,train,37500.0,6,5.834308473762492,0.703520457385408
5233,"MLP W1, D1",7,test,37500.0,6,5.763538484130699,0.7065731412652215
5234,"MLP W2, D1",7,train,37500.0,6,5.590755785738435,0.7158969695072226
5235,"MLP W2, D1",7,test,37500.0,6,5.566484255477999,0.7166053469099258
5236,"MLP W4, D1",7,train,37500.0,6,5.431079859579446,0.7240111523220454
5237,"MLP W4, D1",7,test,37500.0,6,5.439833064984957,0.7230532714069544
5238,ConstantImputedLR,7,train,75000.0,6,7.383269555523099,0.6258163411640976
5239,ConstantImputedLR,7,test,75000.0,6,7.263178935144951,0.6319097454466218
5240,ExpandedLR,7,train,75000.0,6,5.468024805512795,0.7228808303766053
5241,ExpandedLR,7,test,75000.0,6,5.4386744992870195,0.7243737076077454
5242,EMLR,7,train,75000.0,6,5.48265435001222,0.7221394059376449
5243,EMLR,7,test,75000.0,6,5.4217543723729635,0.7252312018094557
5244,MICELR,7,train,75000.0,6,5.993786117355126,0.6962352785841259
5245,MICELR,7,test,75000.0,6,5.89653170130075,0.7011699870959407
5246,"MLP W0.3, D1",7,train,75000.0,6,7.3652563506758915,0.6267292493068115
5247,"MLP W0.3, D1",7,test,75000.0,6,7.246322489060206,0.6327640123710088
5248,"MLP W0.5, D1",7,train,75000.0,6,6.303977693259123,0.6805147880969533
5249,"MLP W0.5, D1",7,test,75000.0,6,6.232410115851203,0.6841480229925059
5250,"MLP W1, D1",7,train,75000.0,6,5.857988631731313,0.7031174870216361
5251,"MLP W1, D1",7,test,75000.0,6,5.818611950008319,0.7051188779802314
5252,"MLP W2, D1",7,train,75000.0,6,5.662079070916595,0.7130461718292698
5253,"MLP W2, D1",7,test,75000.0,6,5.618678235575931,0.7152513079391185
5254,"MLP W4, D1",7,train,75000.0,6,5.54949795583716,0.7187517759981893
5255,"MLP W4, D1",7,test,75000.0,6,5.544414329490677,0.7190149244408099
5256,ConstantImputedLR,7,train,750.0,8,6.883683723688267,0.5493874299824524
5257,ConstantImputedLR,7,test,750.0,8,5.863890254546107,0.5579650952314636
5258,ExpandedLR,7,train,750.0,8,4.001048802909716,0.738087489749053
5259,ExpandedLR,7,test,750.0,8,24.953402164501217,-0.8810506797743742
5260,EMLR,7,train,750.0,8,5.224443473679716,0.6580028956756246
5261,EMLR,7,test,750.0,8,3.692076056341206,0.7216819522333805
5262,MICELR,7,train,750.0,8,5.937934345904517,0.6112970956239896
5263,MICELR,7,test,750.0,8,4.499352915985007,0.6608273771502539
5264,"MLP W0.3, D1",7,train,750.0,8,7.24460611367325,0.525761102531012
5265,"MLP W0.3, D1",7,test,750.0,8,7.458479290527941,0.4377609334774607
5266,"MLP W0.5, D1",7,train,750.0,8,6.684660035771336,0.5624157123827609
5267,"MLP W0.5, D1",7,test,750.0,8,8.379849689058231,0.3683056983534516
5268,"MLP W1, D1",7,train,750.0,8,4.6657059002319885,0.6945783956612266
5269,"MLP W1, D1",7,test,750.0,8,5.761170136961786,0.5657083979576695
5270,"MLP W2, D1",7,train,750.0,8,3.7654113487689744,0.7535125445692445
5271,"MLP W2, D1",7,test,750.0,8,5.711609164321996,0.569444429648249
5272,"MLP W4, D1",7,train,750.0,8,2.8404551597062193,0.8140610680397398
5273,"MLP W4, D1",7,test,750.0,8,5.7647929683199814,0.5654352997506948
5274,ConstantImputedLR,7,train,3750.0,8,6.63815281904413,0.5746300198246974
5275,ConstantImputedLR,7,test,3750.0,8,7.047815285852136,0.5167592144089364
5276,ExpandedLR,7,train,3750.0,8,4.404209303562515,0.7177801603527959
5277,ExpandedLR,7,test,3750.0,8,7.698822301145023,0.47212224128522995
5278,EMLR,7,train,3750.0,8,4.945607078165526,0.6830876235993264
5279,EMLR,7,test,3750.0,8,5.202539070381706,0.6432824974164337
5280,MICELR,7,train,3750.0,8,5.8258226930637855,0.6266837852325593
5281,MICELR,7,test,3750.0,8,6.020608700036631,0.5871907023751795
5282,"MLP W0.3, D1",7,train,3750.0,8,6.241448635443289,0.6000506534427781
5283,"MLP W0.3, D1",7,test,3750.0,8,6.6435215406753105,0.5444800355577245
5284,"MLP W0.5, D1",7,train,3750.0,8,5.840307234334437,0.6257556220520629
5285,"MLP W0.5, D1",7,test,3750.0,8,6.322426758946384,0.5664962332414748
5286,"MLP W1, D1",7,train,3750.0,8,5.1904572329546115,0.6673977308945739
5287,"MLP W1, D1",7,test,3750.0,8,5.876738747787032,0.5970552952920238
5288,"MLP W2, D1",7,train,3750.0,8,4.89578633221545,0.6862801155914217
5289,"MLP W2, D1",7,test,3750.0,8,5.92310682410277,0.593876019911447
5290,"MLP W4, D1",7,train,3750.0,8,4.300258188936833,0.724441303109358
5291,"MLP W4, D1",7,test,3750.0,8,6.062249195814805,0.5843355784713734
5292,ConstantImputedLR,7,train,7500.0,8,6.855590708231021,0.5665938838210003
5293,ConstantImputedLR,7,test,7500.0,8,6.950658564534143,0.5541201843665917
5294,ExpandedLR,7,train,7500.0,8,4.673408549853473,0.7045500621153082
5295,ExpandedLR,7,test,7500.0,8,6.1695533862634315,0.6042275273822226
5296,EMLR,7,train,7500.0,8,5.088423572272623,0.6783130744248578
5297,EMLR,7,test,7500.0,8,5.033783344704283,0.6770863697538424
5298,MICELR,7,train,7500.0,8,5.782589817869264,0.6344283226520628
5299,MICELR,7,test,7500.0,8,5.712449077856621,0.6335504444648754
5300,"MLP W0.3, D1",7,train,7500.0,8,6.447619259169508,0.5923855812508625
5301,"MLP W0.3, D1",7,test,7500.0,8,6.50092694518964,0.5829701486765968
5302,"MLP W0.5, D1",7,train,7500.0,8,5.832777112273723,0.6312555135864263
5303,"MLP W0.5, D1",7,test,7500.0,8,6.039293988800498,0.6125835753143778
5304,"MLP W1, D1",7,train,7500.0,8,5.421389238013947,0.6572631952603036
5305,"MLP W1, D1",7,test,7500.0,8,5.7019688886132895,0.6342227411694588
5306,"MLP W2, D1",7,train,7500.0,8,5.126988385556954,0.6758750312775819
5307,"MLP W2, D1",7,test,7500.0,8,5.411561829738493,0.6528521479612759
5308,"MLP W4, D1",7,train,7500.0,8,4.809186643931053,0.6959662567335638
5309,"MLP W4, D1",7,test,7500.0,8,5.364333383177733,0.6558818193009981
5310,ConstantImputedLR,7,train,18750.0,8,6.829636856199265,0.5620688591684416
5311,ConstantImputedLR,7,test,18750.0,8,6.867056342952917,0.5624712104051715
5312,ExpandedLR,7,train,18750.0,8,4.758632483643865,0.6948661552233683
5313,ExpandedLR,7,test,18750.0,8,5.343320283363576,0.6595547874895904
5314,EMLR,7,train,18750.0,8,5.062443067659155,0.6753851610715709
5315,EMLR,7,test,18750.0,8,5.069439296586796,0.6770048870159259
5316,MICELR,7,train,18750.0,8,5.723224631784186,0.6330144127710855
5317,MICELR,7,test,18750.0,8,5.702557199648417,0.6366663058301698
5318,"MLP W0.3, D1",7,train,18750.0,8,6.575438480063461,0.5783686108540141
5319,"MLP W0.3, D1",7,test,18750.0,8,6.623153288512216,0.5780112908790171
5320,"MLP W0.5, D1",7,train,18750.0,8,5.800226976320212,0.628076855284591
5321,"MLP W0.5, D1",7,test,18750.0,8,5.868780758625043,0.6260755098720412
5322,"MLP W1, D1",7,train,18750.0,8,5.494580968329582,0.6476755408059816
5323,"MLP W1, D1",7,test,18750.0,8,5.605732747977108,0.6428353953245942
5324,"MLP W2, D1",7,train,18750.0,8,5.202291357324523,0.6664177851589108
5325,"MLP W2, D1",7,test,18750.0,8,5.4933901690978315,0.6499932094012841
5326,"MLP W4, D1",7,train,18750.0,8,5.003642908358627,0.6791555549278978
5327,"MLP W4, D1",7,test,18750.0,8,5.364447782422678,0.6582086664402151
5328,ConstantImputedLR,7,train,37500.0,8,6.8352285451345525,0.5643984620038511
5329,ConstantImputedLR,7,test,37500.0,8,6.79122061203958,0.564659436389287
5330,ExpandedLR,7,train,37500.0,8,4.922501008706352,0.6862944675483603
5331,ExpandedLR,7,test,37500.0,8,5.24344900120112,0.6638769119942671
5332,EMLR,7,train,37500.0,8,5.065641148903127,0.6771723050914689
5333,EMLR,7,test,37500.0,8,5.098157621633803,0.673190588383528
5334,MICELR,7,train,37500.0,8,5.583921986731225,0.6441428418363513
5335,MICELR,7,test,37500.0,8,5.616521917494104,0.6399616568545725
5336,"MLP W0.3, D1",7,train,37500.0,8,6.583532945502371,0.5804387435515228
5337,"MLP W0.3, D1",7,test,37500.0,8,6.569652975297766,0.5788626828110088
5338,"MLP W0.5, D1",7,train,37500.0,8,6.141872409821044,0.6085852798881805
5339,"MLP W0.5, D1",7,test,37500.0,8,6.133150199319373,0.6068440097870742
5340,"MLP W1, D1",7,train,37500.0,8,5.4264679720051525,0.6541772116493646
5341,"MLP W1, D1",7,test,37500.0,8,5.540192182128997,0.6448546550227063
5342,"MLP W2, D1",7,train,37500.0,8,5.2275572625071565,0.6668535706634181
5343,"MLP W2, D1",7,test,37500.0,8,5.374167788838218,0.6554973887928626
5344,"MLP W4, D1",7,train,37500.0,8,5.0773338226682805,0.6764271439543166
5345,"MLP W4, D1",7,test,37500.0,8,5.3033238292836655,0.6600387298923134
5346,ConstantImputedLR,7,train,75000.0,8,6.779784061165085,0.5621302411765756
5347,ConstantImputedLR,7,test,75000.0,8,6.806877608040724,0.5657601102759338
5348,ExpandedLR,7,train,75000.0,8,4.981512261690324,0.6782709371089568
5349,ExpandedLR,7,test,75000.0,8,5.1140197774908085,0.6737547650921394
5350,EMLR,7,train,75000.0,8,5.055636948399444,0.6734836225869355
5351,EMLR,7,test,75000.0,8,5.052299924085811,0.6776921390071209
5352,MICELR,7,train,75000.0,8,5.696841159336517,0.6320716940259936
5353,MICELR,7,test,75000.0,8,5.6981616567432285,0.6364898515978608
5354,"MLP W0.3, D1",7,train,75000.0,8,6.4057173496248945,0.5862891965781474
5355,"MLP W0.3, D1",7,test,75000.0,8,6.408927135047498,0.5911470761447029
5356,"MLP W0.5, D1",7,train,75000.0,8,6.040389965372305,0.609883725871575
5357,"MLP W0.5, D1",7,test,75000.0,8,6.03649995569954,0.6149058017458897
5358,"MLP W1, D1",7,train,75000.0,8,5.476201182910781,0.6463216424598588
5359,"MLP W1, D1",7,test,75000.0,8,5.494340498891126,0.6494924766200263
5360,"MLP W2, D1",7,train,75000.0,8,5.1689963730651804,0.6661623475299512
5361,"MLP W2, D1",7,test,75000.0,8,5.229420199255323,0.6663928777031347
5362,"MLP W4, D1",7,train,75000.0,8,5.0952700409371525,0.6709239344738114
5363,"MLP W4, D1",7,test,75000.0,8,5.193268643802899,0.6686991403329299
5364,ConstantImputedLR,7,train,750.0,10,21.326587884446422,0.6279843015687474
5365,ConstantImputedLR,7,test,750.0,10,19.040527974882885,0.6755354333816361
5366,ExpandedLR,7,train,750.0,10,5.720523639286442,0.9002126074460468
5367,ExpandedLR,7,test,750.0,10,430.70079478179605,-6.339457545788978
5368,EMLR,7,train,750.0,10,15.63197512343719,0.7273197112020622
5369,EMLR,7,test,750.0,10,12.934182406931434,0.7795920420503105
5370,MICELR,7,train,750.0,10,17.48166206095389,0.6950542319951758
5371,MICELR,7,test,750.0,10,16.467493275096647,0.7193818324868211
5372,"MLP W0.3, D1",7,train,750.0,10,25.55233197984176,0.554271471857871
5373,"MLP W0.3, D1",7,test,750.0,10,27.379430641957864,0.5334344137295357
5374,"MLP W0.5, D1",7,train,750.0,10,17.432657586517728,0.6959090538674042
5375,"MLP W0.5, D1",7,test,750.0,10,20.67110542476398,0.6477491972903231
5376,"MLP W1, D1",7,train,750.0,10,14.236412249774181,0.7516635631095256
5377,"MLP W1, D1",7,test,750.0,10,21.247687128161317,0.6379238220297379
5378,"MLP W2, D1",7,train,750.0,10,11.065603302319628,0.8069743662989872
5379,"MLP W2, D1",7,test,750.0,10,20.33640849052862,0.653452678614918
5380,"MLP W4, D1",7,train,750.0,10,7.410140514879973,0.8707393506146728
5381,"MLP W4, D1",7,test,750.0,10,21.54133558057122,0.6329198369524849
5382,ConstantImputedLR,7,train,3750.0,10,22.674231816819834,0.6238338136296502
5383,ConstantImputedLR,7,test,3750.0,10,20.77647164363208,0.6264557807190625
5384,ExpandedLR,7,train,3750.0,10,5.216721474069058,0.9134544341739866
5385,ExpandedLR,7,test,3750.0,10,249.76914381292764,-3.490647951509337
5386,EMLR,7,train,3750.0,10,16.201662878905292,0.7312139265730304
5387,EMLR,7,test,3750.0,10,14.812912536182525,0.7336757682673687
5388,MICELR,7,train,3750.0,10,17.976423316613037,0.70177059764498
5389,MICELR,7,test,3750.0,10,16.400153793061904,0.7051384494058563
5390,"MLP W0.3, D1",7,train,3750.0,10,21.344486147076687,0.6458943342007909
5391,"MLP W0.3, D1",7,test,3750.0,10,19.79750009382756,0.6440569003674059
5392,"MLP W0.5, D1",7,train,3750.0,10,19.353663379643937,0.6789221436637303
5393,"MLP W0.5, D1",7,test,3750.0,10,19.398281797405915,0.6512345236625141
5394,"MLP W1, D1",7,train,3750.0,10,17.328858924191753,0.7125137103508159
5395,"MLP W1, D1",7,test,3750.0,10,18.58960688361099,0.6657738470138007
5396,"MLP W2, D1",7,train,3750.0,10,15.390895300045909,0.7446645850401463
5397,"MLP W2, D1",7,test,3750.0,10,18.281263123603466,0.6713176193673447
5398,"MLP W4, D1",7,train,3750.0,10,13.427862507802073,0.7772313579806318
5399,"MLP W4, D1",7,test,3750.0,10,19.034291643893795,0.6577787733335744
5400,ConstantImputedLR,7,train,7500.0,10,21.958350576118015,0.6310122704360421
5401,ConstantImputedLR,7,test,7500.0,10,22.3304179592102,0.6027727614643903
5402,ExpandedLR,7,train,7500.0,10,7.570654434840295,0.8727828585511689
5403,ExpandedLR,7,test,7500.0,10,35.7879744858165,0.36338145108831876
5404,EMLR,7,train,7500.0,10,15.56490479384112,0.7384476187840362
5405,EMLR,7,test,7500.0,10,15.707417492956811,0.7205867759998772
5406,MICELR,7,train,7500.0,10,17.383087509839612,0.7078949090081765
5407,MICELR,7,test,7500.0,10,17.765300782698027,0.6839798796172987
5408,"MLP W0.3, D1",7,train,7500.0,10,20.73156308724422,0.6516271854137334
5409,"MLP W0.3, D1",7,test,7500.0,10,21.59308535926979,0.6158888882243827
5410,"MLP W0.5, D1",7,train,7500.0,10,19.23486507780429,0.6767776719419328
5411,"MLP W0.5, D1",7,test,7500.0,10,20.38173010005867,0.6374372222224731
5412,"MLP W1, D1",7,train,7500.0,10,17.29588481871183,0.7093602614671224
5413,"MLP W1, D1",7,test,7500.0,10,19.070962281873715,0.6607539680948542
5414,"MLP W2, D1",7,train,7500.0,10,15.926247418500658,0.7323756237949037
5415,"MLP W2, D1",7,test,7500.0,10,18.366002383354633,0.6732942292882896
5416,"MLP W4, D1",7,train,7500.0,10,14.271142844417753,0.7601879713965485
5417,"MLP W4, D1",7,test,7500.0,10,18.390869980270583,0.6728518691466217
5418,ConstantImputedLR,7,train,18750.0,10,21.77341807717561,0.6248313550878664
5419,ConstantImputedLR,7,test,18750.0,10,21.704800480381007,0.6300855716044975
5420,ExpandedLR,7,train,18750.0,10,11.461537085149036,0.8025110562979041
5421,ExpandedLR,7,test,18750.0,10,20.9540594294337,0.6428804345190511
5422,EMLR,7,train,18750.0,10,15.33290320324058,0.7358051686262908
5423,EMLR,7,test,18750.0,10,15.335241278115832,0.7386418264093735
5424,MICELR,7,train,18750.0,10,17.602513473164112,0.6966984649186878
5425,MICELR,7,test,18750.0,10,17.547006311809934,0.7009467644840794
5426,"MLP W0.3, D1",7,train,18750.0,10,19.97669085127256,0.6557900091783508
5427,"MLP W0.3, D1",7,test,18750.0,10,20.402141222027645,0.6522867641648005
5428,"MLP W0.5, D1",7,train,18750.0,10,19.038645462541563,0.6719530762773653
5429,"MLP W0.5, D1",7,test,18750.0,10,19.492138295598636,0.6677959236556925
5430,"MLP W1, D1",7,train,18750.0,10,17.40430788738017,0.7001136623290809
5431,"MLP W1, D1",7,test,18750.0,10,18.264882014053267,0.6887120249712977
5432,"MLP W2, D1",7,train,18750.0,10,16.21290004372197,0.7206423117427202
5433,"MLP W2, D1",7,test,18750.0,10,17.371046023775822,0.7039456517315011
5434,"MLP W4, D1",7,train,18750.0,10,15.226493619141143,0.7376386675896023
5435,"MLP W4, D1",7,test,18750.0,10,17.229469042723185,0.7063585450482301
5436,ConstantImputedLR,7,train,37500.0,10,21.535967287739684,0.6265423566945479
5437,ConstantImputedLR,7,test,37500.0,10,21.339509629086546,0.6375103669817459
5438,ExpandedLR,7,train,37500.0,10,13.11977918417916,0.7724884260201844
5439,ExpandedLR,7,test,37500.0,10,17.570758894634167,0.7015293202948449
5440,EMLR,7,train,37500.0,10,15.17645094047381,0.7368234485944456
5441,EMLR,7,test,37500.0,10,15.080220521701946,0.7438355567789081
5442,MICELR,7,train,37500.0,10,17.056522475569118,0.7042209155685863
5443,MICELR,7,test,37500.0,10,16.985976257849607,0.7114628964213809
5444,"MLP W0.3, D1",7,train,37500.0,10,19.370008532604793,0.6641024923217034
5445,"MLP W0.3, D1",7,test,37500.0,10,19.443290623925446,0.6697210289533869
5446,"MLP W0.5, D1",7,train,37500.0,10,18.743537697258727,0.674966193897863
5447,"MLP W0.5, D1",7,test,37500.0,10,18.855979104940317,0.679697562654711
5448,"MLP W1, D1",7,train,37500.0,10,17.223129275931132,0.7013317682091695
5449,"MLP W1, D1",7,test,37500.0,10,17.407222949513635,0.7043072700117041
5450,"MLP W2, D1",7,train,37500.0,10,15.95979107413323,0.7232394587826869
5451,"MLP W2, D1",7,test,37500.0,10,16.614592391367996,0.7177715138080862
5452,"MLP W4, D1",7,train,37500.0,10,15.562005067980815,0.7301375108837477
5453,"MLP W4, D1",7,test,37500.0,10,16.464500725189815,0.7203210884673779
5454,ConstantImputedLR,7,train,75000.0,10,21.462875529103012,0.6278346339524106
5455,ConstantImputedLR,7,test,75000.0,10,21.76796389615875,0.6229417704550161
5456,ExpandedLR,7,train,75000.0,10,14.089492524974787,0.7556887875591589
5457,ExpandedLR,7,test,75000.0,10,16.399623024621867,0.7159305825585158
5458,EMLR,7,train,75000.0,10,15.14387427962847,0.737405851931894
5459,EMLR,7,test,75000.0,10,15.220763960077798,0.7363504304542798
5460,MICELR,7,train,75000.0,10,17.340330809379918,0.6993193873622172
5461,MICELR,7,test,75000.0,10,17.536526595360552,0.6962374753119651
5462,"MLP W0.3, D1",7,train,75000.0,10,19.997202947633998,0.6532493353538461
5463,"MLP W0.3, D1",7,test,75000.0,10,20.350037897465697,0.6475026650450402
5464,"MLP W0.5, D1",7,train,75000.0,10,18.7316804673696,0.6751934423524826
5465,"MLP W0.5, D1",7,test,75000.0,10,19.139453926000467,0.6684720423912036
5466,"MLP W1, D1",7,train,75000.0,10,17.156865565411813,0.7025006670367797
5467,"MLP W1, D1",7,test,75000.0,10,17.657442351043738,0.6941430083705695
5468,"MLP W2, D1",7,train,75000.0,10,16.161739255122914,0.7197561157314372
5469,"MLP W2, D1",7,test,75000.0,10,16.693913495263068,0.7108329701055885
5470,"MLP W4, D1",7,train,75000.0,10,15.499280201895495,0.7312431280705627
5471,"MLP W4, D1",7,test,75000.0,10,16.262577701723856,0.7183044410905242
5472,ConstantImputedLR,7,train,750.0,12,26.523454777744607,0.620218083890121
5473,ConstantImputedLR,7,test,750.0,12,24.67598116192595,0.6316007993969665
5474,EMLR,7,train,750.0,12,17.26167741032124,0.7528348785218142
5475,EMLR,7,test,750.0,12,17.331848473830846,0.7412447723625252
5476,MICELR,7,train,750.0,12,20.505469888784994,0.7063879230532727
5477,MICELR,7,test,750.0,12,23.107323005461723,0.6550200266637028
5478,"MLP W0.3, D1",7,train,750.0,12,23.133320041800605,0.6687604731330111
5479,"MLP W0.3, D1",7,test,750.0,12,26.431642354886467,0.6053897168153999
5480,"MLP W0.5, D1",7,train,750.0,12,18.72699836015814,0.7318533584782052
5481,"MLP W0.5, D1",7,test,750.0,12,25.715237347921487,0.6160852603944789
5482,"MLP W1, D1",7,train,750.0,12,15.069797496067826,0.7842197927682193
5483,"MLP W1, D1",7,test,750.0,12,26.551263110513617,0.6036038429139978
5484,"MLP W2, D1",7,train,750.0,12,8.700783426493697,0.8754159203972356
5485,"MLP W2, D1",7,test,750.0,12,32.15191860216998,0.519989051978643
5486,"MLP W4, D1",7,train,750.0,12,4.4550727315470295,0.9362090620330691
5487,"MLP W4, D1",7,test,750.0,12,34.28170754321472,0.48819244222337654
5488,ConstantImputedLR,7,train,3750.0,12,28.65207198985089,0.6052579525177215
5489,ConstantImputedLR,7,test,3750.0,12,29.033243586163735,0.5946988435168677
5490,EMLR,7,train,3750.0,12,18.328958196946644,0.7474803745626962
5491,EMLR,7,test,3750.0,12,18.47340365202247,0.7421131455008142
5492,MICELR,7,train,3750.0,12,21.92404117258274,0.6979506087861074
5493,MICELR,7,test,3750.0,12,21.110304711835145,0.7053022722719271
5494,"MLP W0.3, D1",7,train,3750.0,12,25.23099316974903,0.6523904481544636
5495,"MLP W0.3, D1",7,test,3750.0,12,27.218772779869877,0.6200286732347657
5496,"MLP W0.5, D1",7,train,3750.0,12,23.276593901585983,0.679316374104455
5497,"MLP W0.5, D1",7,test,3750.0,12,26.517010880845163,0.6298251986697008
5498,"MLP W1, D1",7,train,3750.0,12,20.227727751023842,0.7213208639437454
5499,"MLP W1, D1",7,test,3750.0,12,24.71069172814739,0.6550412321243622
5500,"MLP W2, D1",7,train,3750.0,12,17.469217449212422,0.759325096409855
5501,"MLP W2, D1",7,test,3750.0,12,24.95392383739471,0.651645736375525
5502,"MLP W4, D1",7,train,3750.0,12,12.732494066068012,0.82458333976768
5503,"MLP W4, D1",7,test,3750.0,12,27.076735412178216,0.6220115005829538
5504,ConstantImputedLR,7,train,7500.0,12,28.272011574054467,0.6092041280488143
5505,ConstantImputedLR,7,test,7500.0,12,27.919532400211402,0.5972843085460995
5506,EMLR,7,train,7500.0,12,18.275604615544335,0.7473815818708465
5507,EMLR,7,test,7500.0,12,17.485702728284956,0.7477834956603603
5508,MICELR,7,train,7500.0,12,22.639258793793285,0.6870640471593368
5509,MICELR,7,test,7500.0,12,21.9571813015986,0.6832861910615315
5510,"MLP W0.3, D1",7,train,7500.0,12,26.627959919415662,0.6319293804852903
5511,"MLP W0.3, D1",7,test,7500.0,12,27.1538506037822,0.6083286222424247
5512,"MLP W0.5, D1",7,train,7500.0,12,23.25932127377842,0.678493102113729
5513,"MLP W0.5, D1",7,test,7500.0,12,23.76188297944199,0.6572548924837942
5514,"MLP W1, D1",7,train,7500.0,12,21.681772134043793,0.7002991094434022
5515,"MLP W1, D1",7,test,7500.0,12,22.900457929375683,0.6696802218088131
5516,"MLP W2, D1",7,train,7500.0,12,19.26338583875894,0.733727766562656
5517,"MLP W2, D1",7,test,7500.0,12,21.849102995543777,0.6848451294108608
5518,"MLP W4, D1",7,train,7500.0,12,16.892350969857862,0.766501898555061
5519,"MLP W4, D1",7,test,7500.0,12,22.42095732338022,0.6765966133632277
5520,ConstantImputedLR,7,train,18750.0,12,27.85311611171422,0.6103389428447974
5521,ConstantImputedLR,7,test,18750.0,12,28.44886020881869,0.6005955012742759
5522,EMLR,7,train,18750.0,12,17.76727536040686,0.7514383930352404
5523,EMLR,7,test,18750.0,12,18.353655999193894,0.7423259589194343
5524,MICELR,7,train,18750.0,12,20.105623349747013,0.7187252436027496
5525,MICELR,7,test,18750.0,12,20.629271182554405,0.710377721452929
5526,"MLP W0.3, D1",7,train,18750.0,12,25.762361173775545,0.6395883013762476
5527,"MLP W0.3, D1",7,test,18750.0,12,26.579375295309145,0.6268419195586936
5528,"MLP W0.5, D1",7,train,18750.0,12,22.76081992524511,0.681579428376412
5529,"MLP W0.5, D1",7,test,18750.0,12,23.785651112433765,0.6660640886947837
5530,"MLP W1, D1",7,train,18750.0,12,20.968739658860986,0.7066503715450483
5531,"MLP W1, D1",7,test,18750.0,12,22.606844496576656,0.6826138085093945
5532,"MLP W2, D1",7,train,18750.0,12,19.602816290659312,0.7257594414786135
5533,"MLP W2, D1",7,test,18750.0,12,22.00621963432638,0.6910462121371123
5534,"MLP W4, D1",7,train,18750.0,12,18.451145844540864,0.7418711440877224
5535,"MLP W4, D1",7,test,18750.0,12,22.137304455672595,0.6892058618743588
5536,ConstantImputedLR,7,train,37500.0,12,27.81791198537485,0.6104379950611587
5537,ConstantImputedLR,7,test,37500.0,12,28.516358110039267,0.5955051442209836
5538,EMLR,7,train,37500.0,12,17.904504159990243,0.7492653459516065
5539,EMLR,7,test,37500.0,12,18.298639162849692,0.7404400176008676
5540,MICELR,7,train,37500.0,12,20.877323046152156,0.7076339939571739
5541,MICELR,7,test,37500.0,12,21.494997153388468,0.6951007649721836
5542,"MLP W0.3, D1",7,train,37500.0,12,24.762648113024756,0.6532239065399088
5543,"MLP W0.3, D1",7,test,37500.0,12,25.490633794082186,0.6384240161220645
5544,"MLP W0.5, D1",7,train,37500.0,12,23.20441032328025,0.6750454666147082
5545,"MLP W0.5, D1",7,test,37500.0,12,24.161272642089138,0.65728055261872
5546,"MLP W1, D1",7,train,37500.0,12,21.552561281021465,0.6981779585536054
5547,"MLP W1, D1",7,test,37500.0,12,22.60279250512059,0.6793870641095973
5548,"MLP W2, D1",7,train,37500.0,12,20.246857565274944,0.7164630317693713
5549,"MLP W2, D1",7,test,37500.0,12,21.95909588436768,0.6885176820788401
5550,"MLP W4, D1",7,train,37500.0,12,19.052335281521678,0.7331911203494091
5551,"MLP W4, D1",7,test,37500.0,12,21.590869862545347,0.6937408431506835
5552,ConstantImputedLR,7,train,75000.0,12,28.044724696935894,0.6066108355593598
5553,ConstantImputedLR,7,test,75000.0,12,27.801043101270693,0.6000871076550434
5554,EMLR,7,train,75000.0,12,18.06235589283664,0.7466355912101781
5555,EMLR,7,test,75000.0,12,17.793368542188475,0.7440456657562925
5556,MICELR,7,train,75000.0,12,21.753254209357376,0.6948625957373399
5557,MICELR,7,test,75000.0,12,21.472462750096582,0.6911225721682371
5558,"MLP W0.3, D1",7,train,75000.0,12,24.359040122412623,0.6583106967928659
5559,"MLP W0.3, D1",7,test,75000.0,12,24.251656457342442,0.651144381788726
